 (-9.159437380731105804e-03-1.214033924043178558e-03j)
 (3.222270309925079346e-02-4.519611597061157227e-03j)
 (-2.307207882404327393e-02-1.004892680794000626e-02j)
 (-2.428873069584369659e-02-1.606797566637396812e-03j)
 (1.197308395057916641e-02+6.656847894191741943e-03j)
 (-7.805468048900365829e-04-8.488108403980731964e-03j)
 (7.074747979640960693e-02-8.971994742751121521e-03j)
 (1.682809181511402130e-02-1.306125987321138382e-02j)
 (-1.573349535465240479e-02-6.234272383153438568e-03j)
 (-2.291582338511943817e-02+4.040822759270668030e-02j)
 (-6.788593251258134842e-03-1.736624166369438171e-02j)
 (1.514819264411926270e-02-8.244747295975685120e-03j)
 (3.625243669375777245e-03+2.844618819653987885e-02j)
 (-1.827611471526324749e-03-3.269281610846519470e-02j)
 (-3.587686270475387573e-02+6.300376728177070618e-03j)
 (-4.384850151836872101e-03-1.753394864499568939e-02j)
 (-1.173833478242158890e-02+1.801632158458232880e-02j)
 (4.010086134076118469e-02+1.490581780672073364e-02j)
 (1.407114177709445357e-04-1.143801212310791016e-02j)
 (1.474028360098600388e-02-4.106234759092330933e-03j)
 (3.165966272354125977e-02+2.459713816642761230e-02j)
 (3.057418391108512878e-02-8.751787245273590088e-03j)
 (-9.252355434000492096e-03+1.832498237490653992e-02j)
 (1.155282277613878250e-02+1.847293786704540253e-02j)
 (4.616163205355405807e-03-7.334410399198532104e-02j)
 (7.875765673816204071e-03-2.873205812647938728e-03j)
 (1.100001484155654907e-02+5.129780992865562439e-02j)
 (1.505448017269372940e-03+3.084895387291908264e-02j)
 (8.941548876464366913e-04-4.899305757135152817e-03j)
 (-2.765361685305833817e-03-2.010434120893478394e-02j)
 (-2.990962564945220947e-02-1.056155096739530563e-02j)
 (-8.968024514615535736e-03-5.259598419070243835e-02j)
 (3.860273584723472595e-02+2.245055657112970948e-04j)
 (7.867937907576560974e-03-5.000015255063772202e-03j)
 (4.987359279766678810e-04-2.646544482558965683e-03j)
 (4.890424758195877075e-02-3.311771154403686523e-02j)
 (7.810018025338649750e-03+1.964426785707473755e-02j)
 (3.593070060014724731e-02-9.238055907189846039e-03j)
 (1.629749499261379242e-02+1.272394601255655289e-02j)
 (-1.184317748993635178e-02-2.371212653815746307e-02j)
 (-3.273676335811614990e-02-1.089056022465229034e-02j)
 (2.959594689309597015e-02+3.320716321468353271e-02j)
 (1.015719678252935410e-02+3.119197115302085876e-02j)
 (-1.530400663614273071e-02+1.743388012982904911e-03j)
 (-1.171086914837360382e-03+2.493011951446533203e-02j)
 (7.299383170902729034e-03-7.288436405360698700e-03j)
 (1.970806531608104706e-02+1.929712668061256409e-02j)
 (8.511927910149097443e-03+1.723753288388252258e-02j)
 (-3.223637118935585022e-03-1.550851017236709595e-02j)
 (-1.705012097954750061e-02-3.429741133004426956e-03j)
 (3.708927333354949951e-02-4.078997299075126648e-03j)
 (-1.824671030044555664e-02+1.107749063521623611e-02j)
 (-4.837587475776672363e-03-4.229720681905746460e-03j)
 (9.631458669900894165e-03-1.581007800996303558e-02j)
 (-2.959779463708400726e-02-2.295467443764209747e-02j)
 (-8.559410460293292999e-03-4.868467804044485092e-03j)
 (4.156596027314662933e-03-5.235397070646286011e-02j)
 (9.127917699515819550e-03-4.769355058670043945e-03j)
 (-3.184455260634422302e-02-8.758438751101493835e-03j)
 (-1.827087625861167908e-02+2.510079182684421539e-02j)
 (1.158943306654691696e-02+2.133874408900737762e-02j)
 (-5.201198160648345947e-02+6.392007227987051010e-03j)
