0	0.5726724863052368	0.514562726020813
100	0.11786168813705444	0.792874276638031
200	0.01800239086151123	0.9647457599639893
0	0.46543121337890625	0.503993034362793
100	0.11905241012573242	0.7924618721008301
200	0.016623258590698242	0.9673427939414978
0	0.4963186979293823	0.5118356347084045
100	0.10397911071777344	0.8161333203315735
200	0.014755487442016602	0.9710893630981445
0	0.5719295740127563	0.5185562968254089
100	0.10020899772644043	0.8206688165664673
200	0.018575310707092285	0.9635671973228455
0	0.5510207414627075	0.5058608055114746
100	0.14471083879470825	0.7526418566703796
200	0.025319218635559082	0.9508404731750488
0	0.5774139761924744	0.5178178548812866
100	0.13352864980697632	0.7688596248626709
200	0.023116469383239746	0.954838752746582
0	0.5383185148239136	0.5081384181976318
100	0.11017030477523804	0.8060001134872437
200	0.023464500904083252	0.9542563557624817
0	0.42091065645217896	0.5157731771469116
100	0.09610873460769653	0.8267812728881836
200	0.02223348617553711	0.9565370678901672
0	0.5000055432319641	0.5056198835372925
100	0.11760187149047852	0.797309398651123
200	0.024016141891479492	0.9533449411392212
0	0.4719652533531189	0.5084567070007324
100	0.1108013391494751	0.8092012405395508
200	0.02714461088180542	0.9472102522850037
0	0.459484338760376	0.5224229097366333
100	0.09590202569961548	0.8267562389373779
200	0.03260308504104614	0.9370185136795044
0	0.5017147660255432	0.5009279847145081
100	0.11889439821243286	0.7915264964103699
200	0.03513103723526001	0.9322463274002075
0	0.5544742345809937	0.5085601210594177
100	0.14683574438095093	0.7504053115844727
200	0.03904598951339722	0.9252023100852966
0	0.4959484338760376	0.5123359560966492
100	0.13626766204833984	0.7654598355293274
200	0.035422444343566895	0.9316825866699219
0	0.5288839340209961	0.5085004568099976
100	0.14042824506759644	0.7594075202941895
200	0.03543663024902344	0.9317008852958679
0	0.6100517511367798	0.5317882299423218
100	0.16894489526748657	0.7208943367004395
200	0.04569655656814575	0.9128741025924683
0	0.5264935493469238	0.5043579339981079
100	0.16374683380126953	0.7267154455184937
200	0.04817771911621094	0.9083359837532043
0	0.5018306970596313	0.5141067504882812
100	0.14032214879989624	0.76041179895401
200	0.04646635055541992	0.9116172790527344
0	0.4698718786239624	0.5084676742553711
100	0.11251705884933472	0.8003360629081726
200	0.0398249626159668	0.9235996007919312
0	0.4490128755569458	0.5074286460876465
100	0.14554047584533691	0.7521190643310547
200	0.04248851537704468	0.9186751842498779
0	0.4988848567008972	0.5041420459747314
100	0.1404542326927185	0.7600035667419434
200	0.052608370780944824	0.9004371762275696
0	0.5203216075897217	0.5101308822631836
100	0.14899837970733643	0.7506338357925415
200	0.05340301990509033	0.8989439010620117
0	0.4826262593269348	0.527668833732605
100	0.15144705772399902	0.7439769506454468
200	0.05078303813934326	0.9036057591438293
0	0.46367692947387695	0.5111030340194702
100	0.13987481594085693	0.7602227926254272
200	0.05357789993286133	0.8986555933952332
0	0.6067286133766174	0.5270618200302124
100	0.14696162939071655	0.7493729591369629
200	0.050965309143066406	0.9032827019691467
