0	-0.28	-0.3105037212371826	0.9723354423165651
5	-0.6	-0.350134015083313	0.9723355144151276
10	-0.54	-0.38889122009277344	0.9723356410102443
15	-0.52	-0.4274548888206482	0.972335704884135
20	-0.6	-0.46248841285705566	0.9723353771299234
25	-0.46	-0.49650415778160095	0.972335562686458
30	-0.54	-0.5286393761634827	0.972335543716329
35	-0.58	-0.5594040602445602	0.9723353937471594
40	-0.5	-0.5888689607381821	0.9723356435515953
45	-0.72	-0.6162143647670746	0.9723353725227181
50	-0.6	-0.6416173130273819	0.9723355995525624
55	-0.68	-0.6663004457950592	0.9723357271375517
60	-0.6	-0.6890135705471039	0.9723352225321944
65	-0.62	-0.7098513394594193	0.9723354111809284
70	-0.74	-0.7315534949302673	0.9723356550008281
75	-0.74	-0.7507764101028442	0.9723355773814735
80	-0.76	-0.7671807035803795	0.9723359133344567
85	-0.82	-0.7820853516459465	0.9723355873442289
90	-0.66	-0.7952748611569405	0.9723357490557536
95	-0.86	-0.8091573044657707	0.9723355979674131
100	-0.84	-0.8217619583010674	0.9723357216108258
105	-0.78	-0.8342193514108658	0.9723355152564299
110	-0.86	-0.8447580486536026	0.9723356342719514
115	-0.84	-0.8550752624869347	0.9723353267965377
120	-0.88	-0.8631429672241211	0.9723355696453925
125	-0.84	-0.8733378201723099	0.9723352610500904
130	-0.78	-0.8806503340601921	0.9723356393262308
135	-1.0	-0.8891962319612503	0.9723356799065432
136	-1.0	-0.8891962319612503	0.9723356799065432
