0	-0.02	-0.10923996567726135	0.6813753213695294
5	0.08	-0.12521302700042725	0.6785735828161461
10	0.02	-0.14356526732444763	0.6754352841660192
15	-0.18	-0.16085746884346008	0.6732330646323232
20	-0.08	-0.17740482091903687	0.6714872934071898
25	-0.16	-0.19330179691314697	0.6701773964875096
30	-0.16	-0.21208101511001587	0.6692494226964221
35	-0.28	-0.23087862133979797	0.668575448827843
40	-0.4	-0.24948212504386902	0.6701261693664287
45	-0.26	-0.2704985737800598	0.6720630201418614
50	-0.42	-0.29123157262802124	0.6745956498057378
55	-0.24	-0.3120834529399872	0.6789171240861979
60	-0.36	-0.3358120918273926	0.6837500213122341
65	-0.42	-0.3609766364097595	0.6925415384701699
70	-0.18	-0.38301292061805725	0.7004640199361889
75	-0.4	-0.4081488251686096	0.7096861100273502
80	-0.36	-0.4328272342681885	0.7202006535429865
85	-0.34	-0.4563351571559906	0.7302568226974169
90	-0.52	-0.4779309034347534	0.7426651550816994
95	-0.54	-0.502904936671257	0.7570217840148608
100	-0.6	-0.5264390558004379	0.7700767717574514
105	-0.54	-0.5491723716259003	0.7840438382816777
110	-0.42	-0.5702955722808838	0.7970273322790323
115	-0.64	-0.5902505815029144	0.8092505293880469
120	-0.56	-0.6099672466516495	0.821496968046549
125	-0.64	-0.6274437308311462	0.8323558632061072
130	-0.62	-0.6440864950418472	0.8432236226520796
135	-0.74	-0.6618115305900574	0.8544402054419316
140	-0.64	-0.6777653992176056	0.8640279409625112
145	-0.72	-0.692388653755188	0.8725273056111933
150	-0.66	-0.7073720693588257	0.8798928436681065
155	-0.64	-0.7214489281177521	0.8876934356708062
160	-0.7	-0.7354720532894135	0.8942431162129234
165	-0.76	-0.7479239404201508	0.8994806538604524
170	-0.84	-0.7611970826983452	0.9064855847721252
175	-0.74	-0.7731960266828537	0.912092113383383
180	-0.72	-0.7844054326415062	0.9164867035234452
185	-0.86	-0.7947791069746017	0.9196094504021288
190	-0.8	-0.8041278198361397	0.9238944876214138
195	-0.78	-0.8151872903108597	0.9279990026830648
200	-0.88	-0.8242183774709702	0.9310088779534916
205	-0.88	-0.8331126943230629	0.9333540911154133
210	-0.88	-0.84278604388237	0.9369455176323351
215	-0.86	-0.8508874401450157	0.940110334685272
220	-0.8	-0.859403021633625	0.9434012990707723
225	-0.84	-0.8672615885734558	0.9456287524712796
230	-0.94	-0.8741304948925972	0.9480723182898565
235	-0.9	-0.8804527521133423	0.9497086659756866
240	-0.86	-0.8879785686731339	0.9521164016485231
245	-0.9	-0.8949938341975212	0.9547911073184118
250	-0.82	-0.9014775305986404	0.9558766254199706
255	-0.8	-0.9062436260282993	0.957475066512675
260	-0.86	-0.91209577023983	0.9596104741238219
265	-0.92	-0.9169248826801777	0.9621279973428312
270	-0.96	-0.9221851788461208	0.9636004166624687
275	-0.96	-0.9265976175665855	0.9650719924463492
280	-0.94	-0.9306194484233856	0.9664146304348745
282	-1.0	-0.9315117746591568	0.9667917915276207
